timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734079976051,40,/home-79,200,OK,2105017_threadGroup 1-3,text,true,,7496,489,9,9,https://cse.buet.ac.bd/home,40,0,0
1734079975984,112,/moodle/calendar/view.php-23,200,OK,2105017_threadGroup 1-7,text,true,,10458,534,9,9,https://cse.buet.ac.bd/moodle/calendar/view.php?view=month,111,0,0
1734079976028,71,/public/img/program/pg-cs.jpg-60,200,OK,2105017_threadGroup 1-5,bin,true,,92320,473,9,9,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,27,0,0
1734079976092,16,/public/js/color-modes.js-80,200,OK,2105017_threadGroup 1-3,text,true,,1213,452,9,9,https://cse.buet.ac.bd/public/js/color-modes.js,16,0,0
1734079976100,18,/public/img/logo.png-62,200,OK,2105017_threadGroup 1-5,bin,true,,13458,464,9,9,https://cse.buet.ac.bd/public/img/logo.png,18,0,0
1734079975834,317,/web/assets/img/news/VIP%20Cup%202023.jpg-111,200,OK,2105017_threadGroup 1-2,bin,false,"The operation lasted too long: It took 317 milliseconds, but should not have lasted longer than 120 milliseconds.",798119,536,9,9,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,54,0,0
1734079976108,46,/public/css/bootstrap.min.css-81,200,OK,2105017_threadGroup 1-3,text,true,,31587,470,9,9,https://cse.buet.ac.bd/public/css/bootstrap.min.css,25,0,0
1734079976118,40,/public/img/program/pg-ai.jpg-61,200,OK,2105017_threadGroup 1-5,bin,true,,85383,473,9,9,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,20,0,0
1734079976096,68,/moodle/grade/report/overview/index.php-24,200,OK,2105017_threadGroup 1-7,text,true,,8707,1108,9,9,https://cse.buet.ac.bd/moodle/login/index.php,30,0,0
1734079976096,30,/moodle/grade/report/overview/index.php-24-0,303,See Other,2105017_threadGroup 1-7,text,true,,2010,562,9,9,https://cse.buet.ac.bd/moodle/grade/report/overview/index.php,30,0,0
1734079976126,38,/moodle/grade/report/overview/index.php-24-1,200,OK,2105017_threadGroup 1-7,text,true,,6697,546,9,9,https://cse.buet.ac.bd/moodle/login/index.php,38,0,0
1734079976151,20,/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg-115,200,OK,2105017_threadGroup 1-2,bin,true,,57970,550,9,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg,16,0,0
1734079976154,33,/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css-83,200,OK,2105017_threadGroup 1-3,text,true,,14755,494,9,9,https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css,33,0,0
1734079976171,17,/public/img/Arrow-r.png-108,200,OK,2105017_threadGroup 1-2,bin,true,,950,518,9,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,17,0,0
1734079976158,35,/public/img/program/pg-se.jpg-64,200,OK,2105017_threadGroup 1-5,bin,true,,66391,473,9,9,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,19,0,0
1734079976089,109,/moodle/course/view.php-13,200,OK,2105017_threadGroup 1-8,text,true,,10801,1629,9,9,https://cse.buet.ac.bd/moodle/login/index.php,43,0,0
1734079976089,43,/moodle/course/view.php-13-0,303,See Other,2105017_threadGroup 1-8,text,true,,2099,545,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=55,43,0,0
1734079976132,26,/moodle/course/view.php-13-1,303,See Other,2105017_threadGroup 1-8,text,true,,2010,545,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=55,26,0,0
1734079976159,39,/moodle/course/view.php-13-2,200,OK,2105017_threadGroup 1-8,text,true,,6692,539,9,9,https://cse.buet.ac.bd/moodle/login/index.php,38,0,0
1734079976188,15,/public/css/carousel.css-84,200,OK,2105017_threadGroup 1-3,text,true,,993,465,9,9,https://cse.buet.ac.bd/public/css/carousel.css,15,0,0
1734079976203,22,/public/css/main.css-85,200,OK,2105017_threadGroup 1-3,text,true,,3675,461,9,9,https://cse.buet.ac.bd/public/css/main.css,22,0,0
1734079976089,152,/moodle/-2,200,OK,2105017_threadGroup 1-9,text,true,,12082,455,9,9,https://cse.buet.ac.bd/moodle/,152,0,0
1734079976165,76,/moodle/reportbuilder/index.php-25,200,OK,2105017_threadGroup 1-7,text,true,,8701,1106,9,9,https://cse.buet.ac.bd/moodle/login/index.php,28,0,0
1734079976165,28,/moodle/reportbuilder/index.php-25-0,303,See Other,2105017_threadGroup 1-7,text,true,,2010,557,9,9,https://cse.buet.ac.bd/moodle/reportbuilder/index.php,28,0,0
1734079976193,48,/moodle/reportbuilder/index.php-25-1,200,OK,2105017_threadGroup 1-7,text,true,,6691,549,9,9,https://cse.buet.ac.bd/moodle/login/index.php,48,0,0
1734079976226,34,/2.0.7/css/dataTables.dataTables.min.css-82,200,OK,2105017_threadGroup 1-3,text,true,,4269,480,9,9,https://cdn.datatables.net/2.0.7/css/dataTables.dataTables.min.css,34,0,0
1734079976241,32,/moodle/pluginfile.php/5/user/icon/classic/f2-4,200,OK,2105017_threadGroup 1-9,bin,true,,2002,503,9,9,https://cse.buet.ac.bd/moodle/pluginfile.php/5/user/icon/classic/f2?rev=462,32,0,0
1734079976261,22,/public/js/main.js-87,200,OK,2105017_threadGroup 1-3,text,true,,801,430,9,9,https://cse.buet.ac.bd/public/js/main.js,22,0,0
1734079976242,54,/moodle/my/courses.php-26,200,OK,2105017_threadGroup 1-7,text,true,,8817,540,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,54,0,0
1734079976198,110,/moodle/course/view.php-14,200,OK,2105017_threadGroup 1-8,text,true,,10801,1629,9,9,https://cse.buet.ac.bd/moodle/login/index.php,41,0,0
1734079976198,42,/moodle/course/view.php-14-0,303,See Other,2105017_threadGroup 1-8,text,true,,2099,545,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=71,41,0,0
1734079976240,29,/moodle/course/view.php-14-1,303,See Other,2105017_threadGroup 1-8,text,true,,2010,545,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=71,29,0,0
1734079976269,39,/moodle/course/view.php-14-2,200,OK,2105017_threadGroup 1-8,text,true,,6692,539,9,9,https://cse.buet.ac.bd/moodle/login/index.php,39,0,0
1734079976193,117,/public/img/service/Outreach.jpg-63,200,OK,2105017_threadGroup 1-5,bin,true,,191370,476,9,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,22,0,0
1734079976283,32,/public/js/jquery-1.11.2.min.js-88,200,OK,2105017_threadGroup 1-3,text,true,,33635,443,9,9,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,29,0,0
1734079976315,32,/public/js/bootstrap.bundle.min.js-89,200,OK,2105017_threadGroup 1-3,text,true,,24151,446,9,9,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,28,0,0
1734079975261,1091,/home/download/1305-127,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 1,091 milliseconds, but should not have lasted longer than 120 milliseconds.",3456152,518,9,9,https://cse.buet.ac.bd/home/download/1305,33,0,0
1734079976296,64,/moodle/my/courses.php-27,200,OK,2105017_threadGroup 1-7,text,true,,8816,531,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,64,0,0
1734079976310,57,/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg-69,200,OK,2105017_threadGroup 1-5,bin,true,,66116,500,9,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_IMPACTS2.jpg,25,0,0
1734079976068,300,/css2-44,200,OK,2105017_threadGroup 1-6,text,false,"The operation lasted too long: It took 300 milliseconds, but should not have lasted longer than 120 milliseconds.",1630,446,9,9,https://fonts.googleapis.com/css2?family=Roboto+Slab%3Awght%40100..900&display=swap,297,0,176
1734079976368,16,/public/img/Arrow-r.png-47,200,OK,2105017_threadGroup 1-6,bin,true,,950,467,9,9,https://cse.buet.ac.bd/public/img/Arrow-r.png,16,0,0
1734079976353,36,/home/notice-128,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,36,0,0
1734079976368,30,/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg-70,200,OK,2105017_threadGroup 1-5,bin,true,,57970,499,9,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Explori.jpg,15,0,0
1734079976384,14,/public/img/Arrow-l.png-46,200,OK,2105017_threadGroup 1-6,bin,true,,956,467,9,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,14,0,0
1734079976389,36,/home/download/1298-129,200,OK,2105017_threadGroup 1-1,text,true,,92180,518,9,9,https://cse.buet.ac.bd/home/download/1298,26,0,0
1734079976309,120,/moodle/course/view.php-15,200,OK,2105017_threadGroup 1-8,text,true,,10799,1629,9,9,https://cse.buet.ac.bd/moodle/login/index.php,42,0,0
1734079976309,42,/moodle/course/view.php-15-0,303,See Other,2105017_threadGroup 1-8,text,true,,2099,545,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=56,42,0,0
1734079976351,28,/moodle/course/view.php-15-1,303,See Other,2105017_threadGroup 1-8,text,true,,2010,545,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=56,28,0,0
1734079976379,50,/moodle/course/view.php-15-2,200,OK,2105017_threadGroup 1-8,text,true,,6690,539,9,9,https://cse.buet.ac.bd/moodle/login/index.php,50,0,0
1734079976360,70,/moodle/my/courses.php-28,200,OK,2105017_threadGroup 1-7,text,true,,8816,531,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,69,0,0
1734079976425,34,/home/notice-130,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,33,0,0
1734079976398,63,/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg-48,200,OK,2105017_threadGroup 1-6,bin,true,,66116,499,9,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg,37,0,0
1734079976347,138,/css2-86,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 138 milliseconds, but should not have lasted longer than 120 milliseconds.",1452,497,9,9,https://fonts.googleapis.com/css2?family=Roboto+Slab%3Awght%40100..900&display=swap,133,0,0
1734079976459,28,/home/download/1295-131,200,OK,2105017_threadGroup 1-1,text,true,,52462,518,9,9,https://cse.buet.ac.bd/home/download/1295,23,0,0
1734079976430,63,/moodle/my/courses.php-29,200,OK,2105017_threadGroup 1-7,text,true,,8817,531,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,63,0,0
1734079976485,15,/public/img/Arrow-l.png-94,200,OK,2105017_threadGroup 1-3,bin,true,,955,518,9,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,15,0,0
1734079976429,87,/moodle/course/view.php-16,200,OK,2105017_threadGroup 1-8,text,true,,10797,1629,9,9,https://cse.buet.ac.bd/moodle/login/index.php,34,0,0
1734079976429,34,/moodle/course/view.php-16-0,303,See Other,2105017_threadGroup 1-8,text,true,,2099,545,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=72,34,0,0
1734079976463,17,/moodle/course/view.php-16-1,303,See Other,2105017_threadGroup 1-8,text,true,,2010,545,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=72,17,0,0
1734079976480,36,/moodle/course/view.php-16-2,200,OK,2105017_threadGroup 1-8,text,true,,6688,539,9,9,https://cse.buet.ac.bd/moodle/login/index.php,36,0,0
1734079976461,61,/web/assets/img/news/elsiver2022.jpg-45,200,OK,2105017_threadGroup 1-6,bin,true,,97083,480,9,9,https://cse.buet.ac.bd/web/assets/img/news/elsiver2022.jpg,14,0,0
1734079976500,28,/public/img/program/pg-co.jpg-93,200,OK,2105017_threadGroup 1-3,bin,true,,49228,524,9,9,https://cse.buet.ac.bd/public/img/program/pg-co.jpg,23,0,0
1734079976487,41,/home/notice-132,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,41,0,0
1734079976522,20,/public/img/logo3.png-53,200,OK,2105017_threadGroup 1-6,bin,true,,11017,465,9,9,https://cse.buet.ac.bd/public/img/logo3.png,20,0,0
1734079976493,70,/moodle/my/courses.php-30,200,OK,2105017_threadGroup 1-7,text,true,,8817,531,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,70,0,0
1734079976081,482,/s/robotoslab/v34/BngMUXZYTXPIvIBgJJSb6ufN5qU.woff2-76,200,OK,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 482 milliseconds, but should not have lasted longer than 120 milliseconds.",35145,491,9,9,https://fonts.gstatic.com/s/robotoslab/v34/BngMUXZYTXPIvIBgJJSb6ufN5qU.woff2,356,0,259
1734079976528,57,/public/img/program/pg-ds.jpg-95,200,OK,2105017_threadGroup 1-3,bin,true,,115962,524,9,9,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,26,0,0
1734079976563,60,/home/ra_ai-77,200,OK,2105017_threadGroup 1-4,text,true,,2944,503,9,9,https://cse.buet.ac.bd/home/ra_ai,60,0,0
1734079976274,388,/submit/firefox-desktop/newtab/1/b4f5c136-bafd-491b-ad1f-c6a7c8798433-5,200,OK,2105017_threadGroup 1-9,text,false,"The operation lasted too long: It took 388 milliseconds, but should not have lasted longer than 350 milliseconds.",840,2918,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/b4f5c136-bafd-491b-ad1f-c6a7c8798433,388,0,82
1734079976585,86,/public/img/service/Outreach.jpg-91,200,OK,2105017_threadGroup 1-3,bin,true,,191369,527,9,9,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,23,0,0
1734079976563,108,home,200,OK,2105017_threadGroup 1-7,text,true,,55067,120,9,9,https://cse.buet.ac.bd/home,48,0,0
1734079976623,49,/home-78,200,OK,2105017_threadGroup 1-4,text,true,,7496,452,9,9,https://cse.buet.ac.bd/home,48,0,0
1734079976542,135,/public/img/service/Consultancy.jpg-49,200,OK,2105017_threadGroup 1-6,bin,false,"The operation lasted too long: It took 135 milliseconds, but should not have lasted longer than 120 milliseconds.",157553,479,9,9,https://cse.buet.ac.bd/public/img/service/Consultancy.jpg,21,0,0
1734079976517,166,/moodle/-17,200,OK,2105017_threadGroup 1-8,text,true,,12081,535,9,9,https://cse.buet.ac.bd/moodle/?redirect=0,166,0,0
1734079976672,60,/home-79,200,OK,2105017_threadGroup 1-4,text,true,,7496,489,9,9,https://cse.buet.ac.bd/home,60,0,0
1734079976677,57,/public/img/areabg.png-52,200,OK,2105017_threadGroup 1-6,bin,true,,46622,481,9,9,https://cse.buet.ac.bd/public/img/areabg.png,29,0,0
1734079976662,73,/moodle/my/courses.php-6,200,OK,2105017_threadGroup 1-9,text,true,,8816,520,9,9,https://cse.buet.ac.bd/moodle/my/courses.php,73,0,0
1734079976671,83,/public/img/service/Training.jpg-90,200,OK,2105017_threadGroup 1-3,bin,true,,199283,527,9,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,24,0,0
1734079976733,35,/public/js/color-modes.js-80,200,OK,2105017_threadGroup 1-4,text,true,,1213,452,9,9,https://cse.buet.ac.bd/public/js/color-modes.js,35,0,0
1734079976735,47,/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2-51,200,OK,2105017_threadGroup 1-6,text,true,,131506,583,9,9,https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2?dd67030699838ea613ee6dbda90effa6,23,0,0
1734079976754,33,/public/img/logo3.png-98,200,OK,2105017_threadGroup 1-3,bin,true,,11016,516,9,9,https://cse.buet.ac.bd/public/img/logo3.png,33,0,0
1734079976683,116,/moodle/my/-18,200,OK,2105017_threadGroup 1-8,text,true,,14091,517,9,9,https://cse.buet.ac.bd/moodle/my/,116,0,0
1734079976528,303,/home/download/1302-133,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 303 milliseconds, but should not have lasted longer than 120 milliseconds.",1040205,518,9,9,https://cse.buet.ac.bd/home/download/1302,38,0,0
1734079976788,47,/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2-97,200,OK,2105017_threadGroup 1-3,text,true,,131502,634,9,9,https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/fonts/bootstrap-icons.woff2?dd67030699838ea613ee6dbda90effa6,21,0,0
1734079976398,442,/web/assets/img/news/VIP%20Cup%202023.jpg-66,200,OK,2105017_threadGroup 1-5,bin,false,"The operation lasted too long: It took 442 milliseconds, but should not have lasted longer than 120 milliseconds.",798119,485,9,9,https://cse.buet.ac.bd/web/assets/img/news/VIP%20Cup%202023.jpg,14,0,0
1734079976768,73,/public/css/bootstrap.min.css-81,200,OK,2105017_threadGroup 1-4,text,true,,31587,470,9,9,https://cse.buet.ac.bd/public/css/bootstrap.min.css,40,0,0
1734079976671,173,/complete/search-31,200,OK,2105017_threadGroup 1-7,text,false,"The operation lasted too long: It took 173 milliseconds, but should not have lasted longer than 120 milliseconds.",1925,293,9,9,https://www.google.com/complete/search?client=firefox&channel=fen&q=cs,173,0,0
1734079976800,54,/moodle/user/profile.php-19,200,OK,2105017_threadGroup 1-8,text,true,,6827,522,9,9,https://cse.buet.ac.bd/moodle/user/profile.php,54,0,0
1734079976841,18,/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css-83,200,OK,2105017_threadGroup 1-4,text,true,,14749,494,9,9,https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css,17,0,0
1734079976840,35,/public/img/program/pg-co.jpg-71,200,OK,2105017_threadGroup 1-5,bin,true,,49229,473,9,9,https://cse.buet.ac.bd/public/img/program/pg-co.jpg,32,0,0
1734079976831,46,/home/notice-134,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,46,0,0
1734079976859,25,/public/css/carousel.css-84,200,OK,2105017_threadGroup 1-4,text,true,,993,465,9,9,https://cse.buet.ac.bd/public/css/carousel.css,25,0,0
1734079976835,50,/public/img/aboutus/c11.jpg-100,200,OK,2105017_threadGroup 1-3,bin,true,,124327,522,9,9,https://cse.buet.ac.bd/public/img/aboutus/c11.jpg,26,0,0
1734079976735,151,/moodle/course/view.php-7,200,OK,2105017_threadGroup 1-9,text,true,,10799,1608,9,9,https://cse.buet.ac.bd/moodle/login/index.php,53,0,0
1734079976735,53,/moodle/course/view.php-7-0,303,See Other,2105017_threadGroup 1-9,text,true,,2099,538,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=81,53,0,0
1734079976788,49,/moodle/course/view.php-7-1,303,See Other,2105017_threadGroup 1-9,text,true,,2010,538,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=81,49,0,0
1734079976837,49,/moodle/course/view.php-7-2,200,OK,2105017_threadGroup 1-9,text,true,,6690,532,9,9,https://cse.buet.ac.bd/moodle/login/index.php,49,0,0
1734079976884,27,/public/css/main.css-85,200,OK,2105017_threadGroup 1-4,text,true,,3675,461,9,9,https://cse.buet.ac.bd/public/css/main.css,27,0,0
1734079976782,129,/public/img/service/Training.jpg-50,200,OK,2105017_threadGroup 1-6,bin,false,"The operation lasted too long: It took 129 milliseconds, but should not have lasted longer than 120 milliseconds.",199284,476,9,9,https://cse.buet.ac.bd/public/img/service/Training.jpg,23,0,0
1734079976885,49,/public/img/aboutus/c21.jpg-102,200,OK,2105017_threadGroup 1-3,bin,true,,103869,522,9,9,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,21,0,0
1734079976844,98,/home-32,200,OK,2105017_threadGroup 1-7,text,true,,8075,696,9,9,https://cse.buet.ac.bd/home,53,0,32
1734079976844,53,/home-32-0,301,Moved Permanently,2105017_threadGroup 1-7,text,true,,579,348,9,9,http://cse.buet.ac.bd/home,53,0,32
1734079976897,45,/home-32-1,200,OK,2105017_threadGroup 1-7,text,true,,7496,348,9,9,https://cse.buet.ac.bd/home,44,0,0
1734079976911,35,/2.0.7/css/dataTables.dataTables.min.css-82,200,OK,2105017_threadGroup 1-4,text,true,,4272,480,9,9,https://cdn.datatables.net/2.0.7/css/dataTables.dataTables.min.css,35,0,0
1734079976942,34,/public/js/color-modes.js-35,200,OK,2105017_threadGroup 1-7,text,true,,1213,401,9,9,https://cse.buet.ac.bd/public/js/color-modes.js,34,0,0
1734079976188,789,/public/img/gate.jpg-99,200,OK,2105017_threadGroup 1-2,bin,false,"The operation lasted too long: It took 789 milliseconds, but should not have lasted longer than 120 milliseconds.",2685496,515,9,9,https://cse.buet.ac.bd/public/img/gate.jpg,17,0,0
1734079976946,37,/public/js/main.js-87,200,OK,2105017_threadGroup 1-4,text,true,,801,430,9,9,https://cse.buet.ac.bd/public/js/main.js,37,0,0
1734079976911,79,/public/img/aboutus/c11.jpg-54,200,OK,2105017_threadGroup 1-6,bin,true,,124328,471,9,9,https://cse.buet.ac.bd/public/img/aboutus/c11.jpg,24,0,0
1734079976935,56,/public/img/aboutus/c12.jpg-101,200,OK,2105017_threadGroup 1-3,bin,true,,116759,522,9,9,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,28,0,0
1734079976977,27,/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg-116,200,OK,2105017_threadGroup 1-2,bin,true,,66116,550,9,9,https://cse.buet.ac.bd/web/assets/img/news/PG_Seminar_(CSE-BUET):_Efficie.jpg,23,0,0
1734079976983,44,/public/js/jquery-1.11.2.min.js-88,200,OK,2105017_threadGroup 1-4,text,true,,33635,443,9,9,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,42,0,0
1734079976976,66,/public/css/bootstrap.min.css-36,200,OK,2105017_threadGroup 1-7,text,true,,31587,419,9,9,https://cse.buet.ac.bd/public/css/bootstrap.min.css,36,0,0
1734079976990,53,/public/img/program/ug.jpg-56,200,OK,2105017_threadGroup 1-6,bin,true,,69445,470,9,9,https://cse.buet.ac.bd/public/img/program/ug.jpg,24,0,0
1734079977027,37,/public/js/bootstrap.bundle.min.js-89,200,OK,2105017_threadGroup 1-4,text,true,,24151,446,9,9,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,35,0,0
1734079977042,39,/public/css/carousel.css-37,200,OK,2105017_threadGroup 1-7,text,true,,993,414,9,9,https://cse.buet.ac.bd/public/css/carousel.css,39,0,0
1734079976877,225,/home/download/1275-135,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 225 milliseconds, but should not have lasted longer than 120 milliseconds.",809403,518,9,9,https://cse.buet.ac.bd/home/download/1275,38,0,0
1734079977043,75,/public/img/aboutus/c12.jpg-55,200,OK,2105017_threadGroup 1-6,bin,true,,116795,471,9,9,https://cse.buet.ac.bd/public/img/aboutus/c12.jpg,44,0,0
1734079977081,53,/public/js/bootstrap.bundle.min.js-39,200,OK,2105017_threadGroup 1-7,text,true,,24152,395,9,9,https://cse.buet.ac.bd/public/js/bootstrap.bundle.min.js,35,0,0
1734079977103,41,/home/notice-136,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,40,0,0
1734079976991,162,/public/img/aboutus/c22.jpg-103,200,OK,2105017_threadGroup 1-3,bin,false,"The operation lasted too long: It took 162 milliseconds, but should not have lasted longer than 120 milliseconds.",143527,522,9,9,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,115,0,56
1734079977134,26,/public/css/main.css-38,200,OK,2105017_threadGroup 1-7,text,true,,3675,410,9,9,https://cse.buet.ac.bd/public/css/main.css,26,0,0
1734079976886,277,/submit/firefox-desktop/pageload/1/13965cba-33c9-4e26-a630-6545a11153ee-8,200,OK,2105017_threadGroup 1-9,text,true,,878,4462,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/13965cba-33c9-4e26-a630-6545a11153ee,277,0,0
1734079977118,77,/public/img/aboutus/c22.jpg-58,200,OK,2105017_threadGroup 1-6,bin,true,,143526,471,9,9,https://cse.buet.ac.bd/public/img/aboutus/c22.jpg,20,0,0
1734079977144,51,/home/download/1277-137,200,OK,2105017_threadGroup 1-1,text,true,,97456,518,9,9,https://cse.buet.ac.bd/home/download/1277,41,0,0
1734079977064,140,/css2-86,200,OK,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 140 milliseconds, but should not have lasted longer than 120 milliseconds.",1513,497,9,9,https://fonts.googleapis.com/css2?family=Roboto+Slab%3Awght%40100..900&display=swap,139,0,0
1734079976855,363,/v1/tiles-20,204,No Content,2105017_threadGroup 1-8,,false,"The operation lasted too long: It took 363 milliseconds, but should not have lasted longer than 350 milliseconds.",138,283,9,9,https://contile.services.mozilla.com/v1/tiles,0,0,123
1734079977160,67,/public/js/jquery-1.11.2.min.js-40,200,OK,2105017_threadGroup 1-7,text,true,,33635,392,9,9,https://cse.buet.ac.bd/public/js/jquery-1.11.2.min.js,40,0,0
1734079977205,25,/public/img/Arrow-l.png-94,200,OK,2105017_threadGroup 1-4,bin,true,,955,518,9,9,https://cse.buet.ac.bd/public/img/Arrow-l.png,25,0,0
1734079977195,47,/home/notice-138,200,OK,2105017_threadGroup 1-1,text,true,,3583,504,9,9,https://cse.buet.ac.bd/home/notice,47,0,0
1734079977195,50,/public/img/aboutus/c21.jpg-57,200,OK,2105017_threadGroup 1-6,bin,true,,103870,471,9,9,https://cse.buet.ac.bd/public/img/aboutus/c21.jpg,25,0,0
1734079977227,22,/public/js/main.js-41,200,OK,2105017_threadGroup 1-7,text,true,,801,379,9,9,https://cse.buet.ac.bd/public/js/main.js,22,0,0
1734079977230,28,/public/img/program/pg-co.jpg-93,200,OK,2105017_threadGroup 1-4,bin,true,,49228,524,9,9,https://cse.buet.ac.bd/public/img/program/pg-co.jpg,24,0,0
1734079977163,135,/moodle/course/view.php-9,200,OK,2105017_threadGroup 1-9,text,true,,10797,1629,9,9,https://cse.buet.ac.bd/moodle/login/index.php,49,0,0
1734079977163,49,/moodle/course/view.php-9-0,303,See Other,2105017_threadGroup 1-9,text,true,,2099,545,9,9,https://cse.buet.ac.bd/moodle/course/view.php?id=53,49,0,0
1734079977212,33,/moodle/course/view.php-9-1,303,See Other,2105017_threadGroup 1-9,text,true,,2010,545,9,9,https://cse.buet.ac.bd/moodle/enrol/index.php?id=53,33,0,0
1734079977246,52,/moodle/course/view.php-9-2,200,OK,2105017_threadGroup 1-9,text,true,,6688,539,9,9,https://cse.buet.ac.bd/moodle/login/index.php,52,0,0
1734079977246,59,/public/img/program/pg-cs.jpg-60,200,OK,2105017_threadGroup 1-6,bin,true,,92320,473,9,9,https://cse.buet.ac.bd/public/img/program/pg-cs.jpg,25,0,0
1734079977259,55,/public/img/program/pg-ds.jpg-95,200,OK,2105017_threadGroup 1-4,bin,true,,115962,524,9,9,https://cse.buet.ac.bd/public/img/program/pg-ds.jpg,27,0,0
1734079977305,23,/public/img/logo.png-62,200,OK,2105017_threadGroup 1-6,bin,true,,13458,464,10,10,https://cse.buet.ac.bd/public/img/logo.png,23,0,0
1734079977314,68,/public/img/service/Outreach.jpg-91,200,OK,2105017_threadGroup 1-4,bin,true,,191369,527,10,10,https://cse.buet.ac.bd/public/img/service/Outreach.jpg,25,0,0
1734079977328,64,/public/img/program/pg-ai.jpg-61,200,OK,2105017_threadGroup 1-6,bin,true,,85383,473,10,10,https://cse.buet.ac.bd/public/img/program/pg-ai.jpg,32,0,0
1734079977392,53,/public/img/program/pg-se.jpg-64,200,OK,2105017_threadGroup 1-6,bin,true,,66391,473,10,10,https://cse.buet.ac.bd/public/img/program/pg-se.jpg,44,0,0
