timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734537881684,372,/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b-115,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 372 milliseconds, but should not have lasted longer than 150 milliseconds.",906,2187,2,2,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b,372,0,82
1734537881714,527,/complete/search-120,403,Forbidden,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 527 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,295,2,2,https://www.google.com/complete/search?client=firefox&channel=fen&q=leet,527,0,0
1734537882058,293,/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e-117,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 293 milliseconds, but should not have lasted longer than 150 milliseconds.",795,2360,2,2,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e,293,0,0
1734537882503,0,leetcode,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,2105017_threadGroup 1-3,text,false,,1122,0,3,3,http:/,0,0,0
1734537882353,532,/complete/search-118,403,Forbidden,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 532 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,293,3,3,https://www.google.com/complete/search?client=firefox&channel=fen&q=le,532,0,180
1734537882243,1010,/-121,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 1,010 milliseconds, but should not have lasted longer than 150 milliseconds.",7998,446,3,3,https://leetcode.com/,1009,0,26
1734537882886,429,/complete/search-119,403,Forbidden,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 429 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,3,3,https://www.google.com/complete/search?client=firefox&channel=fen&q=lee,429,0,0
1734537882505,876,/products/87b5a3c3f1a55520/web/leetcode.com/settings/general-114,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 876 milliseconds, but should not have lasted longer than 150 milliseconds.",289,444,3,3,https://tags.growingio.com/products/87b5a3c3f1a55520/web/leetcode.com/settings/general,876,0,582
1734537883253,133,/ga/124665836.js-124,200,OK,2105017_threadGroup 1-1,text,true,,6177,375,3,3,https://extend.vimeocdn.com/ga/124665836.js,132,0,121
1734537883316,269,/complete/search-120,403,Forbidden,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 269 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,295,3,3,https://www.google.com/complete/search?client=firefox&channel=fen&q=leet,269,0,0
1734537883382,291,/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734513641808&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&_s=2&uid=&sid=1734513655&sct=1&seg=0&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&en=user_engagement&_et=8170&tfd=1374120-116,204,No Content,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 291 milliseconds, but should not have lasted longer than 150 milliseconds.",824,964,3,3,https://analytics.google.com/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734513641808&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&_s=2&uid=&sid=1734513655&sct=1&seg=0&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&en=user_engagement&_et=8170&tfd=1374120,0,0,171
1734537883386,290,/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15-122,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 290 milliseconds, but should not have lasted longer than 150 milliseconds.",709,3006,3,3,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15,290,0,0
1734537883675,330,/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b-115,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 330 milliseconds, but should not have lasted longer than 150 milliseconds.",865,2187,3,3,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b,330,0,81
1734537883678,426,/recaptcha/enterprise.js-123,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 426 milliseconds, but should not have lasted longer than 150 milliseconds.",1478,424,3,3,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV2Callback&render=explicit,424,0,254
1734537884104,169,/recaptcha/enterprise.js-126,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 169 milliseconds, but should not have lasted longer than 150 milliseconds.",1663,456,3,3,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV3Callback&render=6LdBpsIUAAAAAKAYWjZfIpn4cJHVIk_tsmxpl7cz,168,0,0
1734537884006,278,/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e-117,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 278 milliseconds, but should not have lasted longer than 150 milliseconds.",793,2360,3,3,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e,278,0,0
1734537884500,0,leetcode,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,2105017_threadGroup 1-4,text,false,,1122,0,4,4,http:/,0,0,0
1734537884275,540,/gtag/js-125,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 540 milliseconds, but should not have lasted longer than 150 milliseconds.",110751,388,4,4,https://www.googletagmanager.com/gtag/js?id=G-CDRWKZTDEX,540,0,208
1734537883587,1301,/-121,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 1,301 milliseconds, but should not have lasted longer than 150 milliseconds.",29328,446,4,4,https://leetcode.com/,1301,0,36
1734537884285,664,/complete/search-118,403,Forbidden,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 664 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,293,4,4,https://www.google.com/complete/search?client=firefox&channel=fen&q=le,664,0,177
1734537884816,271,/analytics.js-128,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 271 milliseconds, but should not have lasted longer than 150 milliseconds.",21905,377,4,4,https://www.google-analytics.com/analytics.js,226,0,172
1734537884890,282,/ga/124665836.js-124,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 282 milliseconds, but should not have lasted longer than 150 milliseconds.",6178,375,4,4,https://extend.vimeocdn.com/ga/124665836.js,279,0,35
1734537885087,244,/recaptcha/enterprise/anchor-127,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 244 milliseconds, but should not have lasted longer than 150 milliseconds.",30851,639,4,4,https://www.recaptcha.net/recaptcha/enterprise/anchor?ar=1&k=6LdBpsIUAAAAAKAYWjZfIpn4cJHVIk_tsmxpl7cz&co=aHR0cHM6Ly9sZWV0Y29kZS5jb206NDQz&hl=en&v=zIriijn3uj5Vpknvt_LnfNbF&size=invisible&cb=sp17w3sqny8z,175,0,0
1734537884949,389,/complete/search-119,403,Forbidden,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 389 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,4,4,https://www.google.com/complete/search?client=firefox&channel=fen&q=lee,389,0,0
1734537884501,884,/products/87b5a3c3f1a55520/web/leetcode.com/settings/general-114,200,OK,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 884 milliseconds, but should not have lasted longer than 150 milliseconds.",289,444,4,4,https://tags.growingio.com/products/87b5a3c3f1a55520/web/leetcode.com/settings/general,883,0,590
1734537885332,283,/graphql-129,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 283 milliseconds, but should not have lasted longer than 150 milliseconds.",1836,1931,4,4,https://leetcode.com/graphql,283,0,0
1734537885339,280,/complete/search-120,403,Forbidden,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 280 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,295,4,4,https://www.google.com/complete/search?client=firefox&channel=fen&q=leet,280,0,0
1734537885396,299,/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734513641808&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&_s=2&uid=&sid=1734513655&sct=1&seg=0&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&en=user_engagement&_et=8170&tfd=1374120-116,204,No Content,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 299 milliseconds, but should not have lasted longer than 150 milliseconds.",824,964,4,4,https://analytics.google.com/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734513641808&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&_s=2&uid=&sid=1734513655&sct=1&seg=0&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&en=user_engagement&_et=8170&tfd=1374120,0,0,175
1734537885617,117,/j/collect?v=1&_v=j101&a=639305540&t=pageview&_s=1&dl=https%3A%2F%2Fleetcode.com%2F&ul=en-us&de=UTF-8&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&sd=24-bit&sr=1536x864&vp=1519x731&je=0&_u=QCCAgAABAAAAACAAIAB~&jid=1168874182&gjid=1972929579&cid=999762296.1734513656&tid=UA-159258186-1&_gid=360651440.1734513659&_slc=1&cd1=false&cd2=None&z=2015433294-130,200,OK,2105017_threadGroup 1-1,text,true,,898,829,4,4,https://www.google-analytics.com/j/collect?v=1&_v=j101&a=639305540&t=pageview&_s=1&dl=https%3A%2F%2Fleetcode.com%2F&ul=en-us&de=UTF-8&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&sd=24-bit&sr=1536x864&vp=1519x731&je=0&_u=QCCAgAABAAAAACAAIAB~&jid=1168874182&gjid=1972929579&cid=999762296.1734513656&tid=UA-159258186-1&_gid=360651440.1734513659&_slc=1&cd1=false&cd2=None&z=2015433294,117,0,0
1734537885173,666,/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15-122,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 666 milliseconds, but should not have lasted longer than 150 milliseconds.",941,3006,4,4,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15,666,0,0
1734537885734,165,/recaptcha/enterprise/webworker.js-131,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 165 milliseconds, but should not have lasted longer than 150 milliseconds.",1130,624,4,4,https://www.recaptcha.net/recaptcha/enterprise/webworker.js?hl=en&v=zIriijn3uj5Vpknvt_LnfNbF,165,0,0
1734537885620,445,/-121,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 445 milliseconds, but should not have lasted longer than 150 milliseconds.",7998,446,4,4,https://leetcode.com/,445,0,16
1734537885697,381,/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b-115,200,OK,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 381 milliseconds, but should not have lasted longer than 150 milliseconds.",805,2187,4,4,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/dau-reporting/1/c9536ab0-83ec-411e-93d6-aa6d2ba97c7b,381,0,81
1734537886067,72,/ga/124665836.js-124,200,OK,2105017_threadGroup 1-3,text,true,,6179,375,4,4,https://extend.vimeocdn.com/ga/124665836.js,64,0,54
1734537885840,443,/recaptcha/enterprise.js-123,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 443 milliseconds, but should not have lasted longer than 150 milliseconds.",1591,424,4,4,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV2Callback&render=explicit,442,0,273
1734537886079,262,/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e-117,200,OK,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 262 milliseconds, but should not have lasted longer than 150 milliseconds.",751,2360,4,4,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/f1022690-164e-4fa8-9add-e77a63f1602e,262,0,0
1734537886140,249,/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15-122,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 249 milliseconds, but should not have lasted longer than 150 milliseconds.",774,3006,4,4,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/ad07c5e7-ff6e-4676-95f0-6af6f0670c15,249,0,0
1734537886284,174,/recaptcha/enterprise.js-126,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 174 milliseconds, but should not have lasted longer than 150 milliseconds.",1533,456,4,4,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV3Callback&render=6LdBpsIUAAAAAKAYWjZfIpn4cJHVIk_tsmxpl7cz,173,0,0
1734537885902,582,/v2/87b5a3c3f1a55520/web/pv-133,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 582 milliseconds, but should not have lasted longer than 150 milliseconds.",629,413,4,4,https://api-os.growingio.com/v2/87b5a3c3f1a55520/web/pv,582,0,323
1734537886513,0,leetcode,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,2105017_threadGroup 1-5,text,false,,1122,0,5,5,http:/,0,0,0
1734537886485,261,/graphql-132,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 261 milliseconds, but should not have lasted longer than 150 milliseconds.",983,777,5,5,https://leetcode.com/graphql,261,0,0
1734537886747,52,/collect-136,200,OK,2105017_threadGroup 1-1,bin,true,,883,831,5,5,https://www.google-analytics.com/collect?v=1&_v=j101&a=639305540&t=event&_s=2&dl=https%3A%2F%2Fleetcode.com%2F&ul=en-us&de=UTF-8&dt=LeetCode+-+The+World%27s+Leading+Online+Programming+Learning+Platform&sd=24-bit&sr=1536x864&vp=1519x731&je=0&ec=LandingPage-Explore-Click&ea=Click&_u=SCCAgAABAAAAAGAAIAB%7E&jid=&gjid=&cid=999762296.1734513656&tid=UA-159258186-1&_gid=360651440.1734513659&cd1=false&cd2=None&z=883937211,52,0,0
1734537886391,411,/recaptcha/enterprise.js-123,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 411 milliseconds, but should not have lasted longer than 150 milliseconds.",1654,424,5,5,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV2Callback&render=explicit,409,0,249
1734537886344,564,/complete/search-118,403,Forbidden,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 564 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,293,5,5,https://www.google.com/complete/search?client=firefox&channel=fen&q=le,564,0,170
1734537886803,166,/recaptcha/enterprise.js-126,200,OK,2105017_threadGroup 1-3,text,false,"The operation lasted too long: It took 166 milliseconds, but should not have lasted longer than 150 milliseconds.",1510,456,5,5,https://www.recaptcha.net/recaptcha/enterprise.js?onload=recaptchaV3Callback&render=6LdBpsIUAAAAAKAYWjZfIpn4cJHVIk_tsmxpl7cz,165,0,0
1734537886459,536,/gtag/js-125,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 536 milliseconds, but should not have lasted longer than 150 milliseconds.",110751,388,5,5,https://www.googletagmanager.com/gtag/js?id=G-CDRWKZTDEX,535,0,205
1734537886800,256,/v2/87b5a3c3f1a55520/web/action?stm=1734515026049-135,200,OK,2105017_threadGroup 1-1,text,false,"The operation lasted too long: It took 256 milliseconds, but should not have lasted longer than 150 milliseconds.",629,1828,5,5,https://api-os.growingio.com/v2/87b5a3c3f1a55520/web/action?stm=1734515026049,256,0,0
1734537887056,130,/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734515023516&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&uid=&sid=1734513655&sct=1&seg=1&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&_s=1&tfd=6514-137,204,No Content,2105017_threadGroup 1-1,text,true,,824,992,5,5,https://analytics.google.com/g/collect?v=2&tid=G-CDRWKZTDEX&gtm=45je4cc1v892315079za200&_p=1734515023516&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101925629~102067555~102067808~102081485~102198178&cid=999762296.1734513656&ul=en-us&sr=1536x864&frm=0&pscdl=noapi&uid=&sid=1734513655&sct=1&seg=1&dl=https%3A%2F%2Fleetcode.com%2F&dt=LeetCode%20-%20The%20World%27s%20Leading%20Online%20Programming%20Learning%20Platform&_s=1&tfd=6514,0,0,0
1734537887186,74,/static/images/landing_page/facebook.svg-139,200,OK,2105017_threadGroup 1-1,text,true,,2759,973,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/facebook.svg,12,0,0
1734537887186,12,/static/images/landing_page/facebook.svg-139-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,649,476,5,5,https://leetcode.com/static/images/landing_page/facebook.svg,12,0,0
1734537887199,61,/static/images/landing_page/facebook.svg-139-1,200,OK,2105017_threadGroup 1-1,text,true,,2110,497,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/facebook.svg,61,0,23
1734537886995,277,/analytics.js-128,200,OK,2105017_threadGroup 1-2,text,false,"The operation lasted too long: It took 277 milliseconds, but should not have lasted longer than 150 milliseconds.",21905,377,5,5,https://www.google-analytics.com/analytics.js,227,0,174
1734537887261,37,/static/images/landing_page/leap-motion.svg-140,200,OK,2105017_threadGroup 1-1,text,true,,2509,979,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/leap-motion.svg,16,0,0
1734537887261,16,/static/images/landing_page/leap-motion.svg-140-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,652,479,5,5,https://leetcode.com/static/images/landing_page/leap-motion.svg,16,0,0
1734537887278,20,/static/images/landing_page/leap-motion.svg-140-1,200,OK,2105017_threadGroup 1-1,text,true,,1857,500,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/leap-motion.svg,20,0,0
1734537887299,62,/static/images/landing_page/squarespace.svg-143,200,OK,2105017_threadGroup 1-1,text,true,,1933,979,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/squarespace.svg,11,0,0
1734537887299,11,/static/images/landing_page/squarespace.svg-143-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,652,479,5,5,https://leetcode.com/static/images/landing_page/squarespace.svg,11,0,0
1734537887310,51,/static/images/landing_page/squarespace.svg-143-1,200,OK,2105017_threadGroup 1-1,text,true,,1281,500,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/squarespace.svg,51,0,0
1734537886909,458,/complete/search-119,403,Forbidden,2105017_threadGroup 1-4,text,false,"The operation lasted too long: It took 458 milliseconds, but should not have lasted longer than 150 milliseconds.",1285,294,5,5,https://www.google.com/complete/search?client=firefox&channel=fen&q=lee,458,0,0
1734537887362,30,/static/images/landing_page/uber.svg-142,200,OK,2105017_threadGroup 1-1,text,true,,1906,965,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/uber.svg,7,0,0
1734537887362,7,/static/images/landing_page/uber.svg-142-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,645,472,5,5,https://leetcode.com/static/images/landing_page/uber.svg,7,0,0
1734537887369,23,/static/images/landing_page/uber.svg-142-1,200,OK,2105017_threadGroup 1-1,text,true,,1261,493,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/uber.svg,23,0,0
1734537887393,24,/static/images/landing_page/apple.svg-141,200,OK,2105017_threadGroup 1-1,text,true,,1825,967,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/apple.svg,9,0,0
1734537887393,9,/static/images/landing_page/apple.svg-141-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,646,473,5,5,https://leetcode.com/static/images/landing_page/apple.svg,9,0,0
1734537887402,15,/static/images/landing_page/apple.svg-141-1,200,OK,2105017_threadGroup 1-1,text,true,,1179,494,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/apple.svg,15,0,0
1734537887418,35,/static/images/landing_page/jet.svg-144,200,OK,2105017_threadGroup 1-1,text,true,,3351,963,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/jet.svg,9,0,0
1734537887418,9,/static/images/landing_page/jet.svg-144-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,644,471,5,5,https://leetcode.com/static/images/landing_page/jet.svg,9,0,0
1734537887428,25,/static/images/landing_page/jet.svg-144-1,200,OK,2105017_threadGroup 1-1,text,true,,2707,492,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/jet.svg,25,0,0
1734537887453,41,/static/images/landing_page/intel.svg-146,200,OK,2105017_threadGroup 1-1,text,true,,2602,967,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/intel.svg,17,0,0
1734537887453,17,/static/images/landing_page/intel.svg-146-0,301,Moved Permanently,2105017_threadGroup 1-1,text,true,,646,473,5,5,https://leetcode.com/static/images/landing_page/intel.svg,17,0,0
1734537887470,24,/static/images/landing_page/intel.svg-146-1,200,OK,2105017_threadGroup 1-1,text,true,,1956,494,5,5,https://assets.leetcode.com/static_assets/public/images/landing_page/intel.svg,24,0,0
